id,language,context,target,max_width
42,French,"En ville, les compteurs d'eau aident chacun à voir sa propre consommation. Les enfants peuvent apprendre à économiser l'eau à l'école et à la maison. J'espère que cet été sera meilleur, qu'il pleuvra parfois et qu'il y aura assez",d'eau pour tout le monde et pour les générations futures.,549
406,Italian,"Io penso che, se queste idee funzioneranno, possono cambiare il modo in cui pensiamo al denaro. Ma ora siamo all'inizio: molte prove, poche certezze. È interessante seguire i lavori degli esperti e vedere come la tecnologia avanza. Scrivo queste poche righe per capire meglio cosa potrebbe arrivare nei prossimi","anni, e per ricordare che l'innovazione può nascere anche quando tutto sembra stabile.",836
1065,English,"In the field of organ transplants there are important steps: kidneys, liver, and heart can save the lives of very ill people. To make new organs work, doctors use medicines that prevent the body from rejecting the organ and that protect the patient’s health. A very discussed topic is AIDS, which in","the 1980s changed medicine, and in the following years pushed for new therapies.",798
876,French,"Pour moi, les gadgets restent utiles: ils aident à communiquer, à apprendre et à s'amuser. Je pense que les jeunes et les adultes veulent des produits faciles à comprendre. Il est",important de comparer les prix et les garanties.,461
966,Italian,"Guardando al futuro, si spera che il 1993 porti viaggi più comodi, meno traffico e reti migliori. Si nota anche che molte città hanno autobus elettrici e piste ciclabili. La gente",apprezza la comodità di muoversi vicino a casa.,470
1059,English,"Local authorities work with international organizations such as the Red Cross and the United Nations. Aid distribution is organized in an orderly way: food packets, water rations, and medical kits are given.",Public health is protected by teaching hygiene and safety.,561
1003,English,Communities build small reservoirs and better check pipes to avoid leaks. The authorities also talk about investments in structures and pipes to distribute water more efficiently. All this requires,"time and collaboration between citizens, schools and government.",643
988,Italian,"Per muoversi in città, molte persone usano l’autobus, la metropolitana o la bicicletta. Le linee dei treni sono importanti per andare velocemente da nord a sud. Molti",treni moderni hanno sedili comodi e Wi‑Fi.,436
598,German,"Daher diskutieren Stadtplaner und Bürger über Mischgebiete, Wohnungen, Arbeitsplätze, Schulen, Kitas und Freiräume. Die Verkehrsplanung soll Pendler entlasten, Busse und Bahnen besser verbinden und Fahrradwege sicher machen. Überall sieht man Baukräne, Gerüste und neue Fassaden, und oft dauert es länger als geplant. Trotzdem, wenn die Gebäude","fertig sind, finden Familien Platz, steigen die Lebensqualität und entstehen neue Nachbarschaften.",953
1326,Spanish,"También se ofrecen cursos simples de higiene para evitar enfermedades. Este trabajo de ayuda no es fácil; requiere paciencia, respeto y cooperación. En 2021, la comunidad internacional quiere ayudar a las",personas que sufren desastres naturales y emergencias sanitarias.,633
614,German,Die Preise für Treibstoff und Dünger sind gestiegen. Das macht die Produktion teurer.,Auch die Lebensmittelpreise steigen.,366
568,German,"Viele Menschen arbeiten daran, aus Fehlern zu lernen. In der Planung geht es um Lagerlogistik, saubere Wasserversorgung, Hygiene, Bildung und psychologische Unterstützung. Die Helfer müssen respektvoll mit","den Gemeinden arbeiten, damit das Vertrauen bleibt.",515
548,German,"Online-Buchungen, kontaktloses Bezahlen und digitaler Check-in machen das Reisen einfacher und sicherer. Die Branche setzt auch auf neue digitale Angebote wie virtuelle Führungen oder Online-Services, damit Kunden sich vorab gut informieren können. Nachhaltigkeit wird wichtiger: Weniger Flüge bedeuten weniger Umweltbelastung,","und Reisende suchen nach lokalen Produzenten, regionalen Produkten und nachhaltigen Angeboten.",971
665,English,"A good conversation face to face is something different from a chat on a screen. Still I believe these platforms will continue to grow. In the coming years more sites will appear, and many people will use","them to find information, to learn or to exchange ideas.",540
399,English,"Today is May 24, 2001. I am thinking about an interesting idea: digital money and ledgers that do not need a traditional bank. Many people use computers and","the internet, and this creates new possibilities.",451
651,English,"Whoever invests today in capacity wants to protect themselves against disruptions in the long term. Overall, 23.09.2022 shows that the semiconductor industry plays a central role in the global economy and is closely connected with politics, science and industry. The job market for specialists remains","tight, but educational institutions and companies work together to attract young people.",848
956,Italian,"I venture capital si concentrano su investimenti in equity, in fasi iniziali e in fasi di espansione. I fondi sono diventati più selettivi: cercano aziende con prove concrete di progresso e con potenziale di crescita reale. Si nota anche una crescita di supporto da","parte di grandi aziende, con programmi di investimento diretti o indiretti.",714
478,Italian,"Ma la ricerca è lenta e costosa, e servono pazienza e controllo etico. La sicurezza dei pazienti è una priorità. Nel 2019, molti lavori in questa",area offrono promesse importanti per il futuro.,457
460,Italian,Una domanda importante è: che cosa è giusto fare online? Quali azioni sono leali verso gli altri? Si discute la,"privacy, la libertà e la responsabilità.",363
975,English,"There is talk about education, health, housing, and work. All people have the right to these things. I hope the",world listens to these demands.,311
999,English,"It is a test for families, schools and businesses. For this reason the authorities are looking for simple and practical solutions. First of all we must save water at home: close the faucet while brushing teeth, use","less water for the shower, not let water run unnecessarily.",560
719,English,"Political decisions about frequencies and regulations must be made so that new networks can spread as quickly as possible. Also the security of the networks is important, because more and more devices are connected. The energy supply of antennas and the network must be",planned sensibly so that operation does not consume too much electricity.,718
1037,English,"Today is Tuesday, March 28, 2000. Financial markets are moving around the world. The stock exchanges opened higher and investors watched the news from the tech front. The Nasdaq rose","strongly, led by some internet and software stocks.",496
82,French,"Dans les pays européens, les stades se remplissent parfois et la sécurité et l'accueil des spectateurs sont discutés. Pour les médias, la diffusion en direct est très importante; les journalistes donnent les résultats en temps réel à la radio et à la télévision, et aussi sur Internet qui devient de plus en plus utilisé. Les entreprises",veulent aussi montrer les sports féminins et encourager les jeunes à pratiquer une activité physique.,964
1432,German,"Sie bekommen mehr Sensoren, lernen Wege zu gehen, Hindernisse zu vermeiden und mit Menschen zu kommunizieren. Die Hoffnung ist groß, dass solche Roboter bald einfache Arbeiten übernehmen oder Menschen unterstützen. Im",Bereich der Mobilität laufen Tests mit selbstfahrenden Fahrzeugen.,656
1084,Italian,"Le politiche nutrizionali mirano a promuovere cibi sani, a ridurre gli sprechi e a migliorare l’accesso a frutta e verdura. Le mense scolastiche sono un punto importante: offrire pasti sani ai bambini anche durante la chiusura delle scuole è una priorità. Si lavora anche con i paesi","vicini e con organizzazioni globali, come FAO, per condividere informazioni e risorse.",842
1042,Italian,"Il mercato del lavoro cambia per la tecnologia e per la globalizzazione. Ci sono lavori nuovi grazie al computer e a Internet. Ma ci sono anche lavori che finiscono o che hanno meno richiesta. Le aziende cercano persone che sanno usare il computer,",che parlano una seconda lingua e che sanno lavorare in squadra.,625
579,English,"Such changes can be stabilizing because new ideas come to the table; or they bring uncertainty because coalitions have to be renegotiated. Citizens observe the developments closely, inform themselves about programs, and compare who listens best and who can really keep promises. The media play an important role: they explain plans, broadcast","debates, check facts, and make clear how much time remains until elections take place.",846
203,English,"On 05.04.2019 I am writing about transport and infrastructure in our city. Many people use buses and trams, and trains also play an important role. The public railway is often reliable, but there are traffic jams and delays, especially in the morning and in the afternoon. Therefore the city","and the state invest in better stations, more tracks, and new bus lines.",672
114,French,"Le 13.10.2010, je lis des nouvelles sur les droits humains et les mouvements pour la justice sociale. Les droits humains disent que chaque personne mérite la liberté et l’égalité. Chaque pays peut vivre avec dignité: droit à l’éducation, à la santé, au travail, à la justice. Les gens veulent","parler librement, se réunir sans peur et prendre des décisions sur leur vie.",712
475,English,In laboratories molecular biology is used. The sequence of DNA and patient data guide treatment choices. Biotechnological companies,collaborate with databases and universities.,427
1346,Spanish,"Muchos diseñadores usan materiales más económicos y colores simples. Las cadenas de tiendas rápidas crecen, y traen colecciones cada semana. Las revistas y blogs",de moda publican más noticias en Internet.,421
683,English,"Debris, destroyed roads, bad weather, communication problems, and sometimes political obstacles hinder the work. Nevertheless, the helpers do not give up and work closely with local communities to identify the most urgent needs and build trust. Transparency and accountability are",important: Donations must be used sensibly and the results made visible.,709
582,German,Am 23. Oktober 2001 denke ich über Krieg und Konflikt nach. In dieser Zeit wirken die Nachrichten jeden Tag,wie ein Spiegel der Unsicherheit.,329
896,French,"Aujourd'hui, le 24 avril 2017, j’écris sur les nouveautés dans la mode et le design. Le monde de la mode est en mouvement. Beaucoup de marques et de",designers travaillent sur le futur de leur métier.,459
405,English,"For the months and years to come, this idea could help people who do not have banks nearby or who want to make fast international payments. Of course there are questions: how to protect private keys, how to avoid fraud, and who pays the costs of the",system. In this period people are looking for simple but robust solutions.,707
428,Italian,"In Gaza molte case sono danneggiate, e le famiglie cercano pace e sicurezza. Le cause dei conflitti sono complesse: politica, economia e storia tra paesi diversi. Ma le conseguenze sono chiare: sofferenza dei civili, chiusura","delle scuole, perdita di lavoro e incertezza sul futuro.",519
488,Italian,"In questa rete, nessuna persona o banca decide tutto da sola. Il registro sarebbe condiviso e aggiornato da più computer. Tutti potrebbero",controllare che i pagamenti sono corretti.,405
1137,English,"For homework we often have a page to print or read on the computer. Few students have their own computer at home, but many use the school. English language appears as a",new opportunity: you can read on the Internet.,455
1012,Italian,"Se ci prendiamo cura del patrimonio, le generazioni future potranno godere di arte, bellezza e memoria. Questo lavoro semplice richiede tempo, attenzione e collaborazione di molte persone. Così i giovani imparano a",rispettare il passato e a costruire un futuro migliore.,507
363,English,"Overall, people feel that sustainability is possible and necessary. I hope that, with patience, these ideas grow and reach more neighborhoods. This summer there are already visible changes, and each person can play",a part in this big project of clean energy.,397
162,German,"Eine weitere Entwicklung ist die Fernüberwachung von Patienten zu Hause; Blutzucker, Blutdruck und andere Werte können gemessen, gespeichert und sicher weitergegeben werden. Für Menschen mit chronischen Krankheiten bedeutet dies mehr Unabhängigkeit und eine bessere Kontrolle über den eigenen Gesundheitszustand. Gleichzeitig gibt es Fortschritte in der Chirurgie: Minimalinvasive Eingriffe werden","häufiger, Wunden heilen oft schneller und die Genesung ist in vielen Fällen kürzer.",806
366,Italian,"Le navi hanno strumenti semplici ma utili, come strumenti di orientamento, telecamere e piccoli robot. A scuola si studia lo spazio e si immagina come sarà il futuro. Nel 1990 è arrivato il telescopio spaziale Hubble, che osserva le stelle e i pianeti da molto lontano. È un",grande aiuto per gli scienziati e rende le mappe dell’universo più chiare.,703
647,English,"Many carmakers had to reduce production in 2021 because of chip shortages. Now deliveries are rising, but supply chains remain fragile. Therefore manufacturers and",suppliers cooperate more closely and plan better.,479
83,English,"In European countries, stadiums fill up sometimes and safety and welcoming spectators are discussed. For the media, live broadcasting is very important; journalists give results in real time on radio and television, and also on the Internet which is becoming more used. Companies also want",to show women's sports and encourage young people to practice physical activity.,795
718,German,"Die Kosten spielen eine große Rolle, denn der Ausbau der Infrastruktur ist teuer und braucht Zeit. Politische Entscheidungen über Frequenzen und Vorschriften müssen getroffen werden, damit sich neue Netze möglichst schnell verbreiten können. Auch die Sicherheit der","Netze ist wichtig, weil immer mehr Geräte miteinander verbunden sind.",701
1028,Italian,"Oggi, 24 giugno 1994, scrivo su una questione molto importante: la sicurezza alimentare e la nutrizione. In molti paesi cibo sufficiente non significa cibo buono per tutti. Le famiglie",hanno difficoltà ad acquistare cibo sano ogni giorno.,515
19,English,"Written on January 15, 2022, I look at the world of startups and venture capital. The market is active and new ideas arrive often. Small teams create companies in tech, health, energy, and fintech. Venture capital, or","VC, is still important at the start of the year.",432
673,English,"In China, Brazil, and India the interest in outbound travel is growing, but most trips still take place first in the nearby region. Cruises remain popular, especially with families and older guests. At the same time travelers look for individual experiences rather than pure","package tours: encounters with locals, private tours, or small-group experiences gain importance.",944
807,English,"We see different materials: wool, thick cotton, fine leather, and synthetic fabrics. The cuts are simple and functional. For design and magazine editing, simple",logos and clean shapes gain ground.,357
1427,English,"Today, on 16.04.2004, researchers from universities, institutes, and some companies report on new developments in artificial intelligence. The topic has been in the spotlight again in recent years. Many projects work with neural networks, pattern recognition, machine learning, and natural language. An important trend is that computers","no longer only follow strict rules, but can also learn from examples.",661
823,English,"We can make vaccines safer and more effective. In companies and universities, teams work together. They want to bring reliable",and affordable treatments to market.,358
948,Italian,Oggi è il 6 dicembre 2024. Scrivo un breve testo sulle startup e sul venture capital. In queste settimane si parla molto,di tecnologia e di nuove aziende.,326
301,English,In some regions it is already known who wins; in others there is still to count. There is a change of leadership on the horizon. An old leader leaves his post and another,"person, or a new group, takes over the responsibility.",518
432,Italian,"Ogni piccolo gesto di solidarietà, come una donazione o una visita a chi soffre, può fare la differenza. Scrivo queste riflessioni per ricordare che la pace richiede pazienza, istruzione e fiducia tra i popoli. La pace non","arriva da sola, ma da molti piccoli passi ogni giorno.",515
1330,Spanish,"Hoy es 21 de julio de 2004. Es un día claro y me gusta escribir sobre la exploración del espacio y la tecnología. En estos años, la gente estudia el universo con cohetes, satélites y robots. La tecnología",nos ayuda a entender la Tierra y los otros planetas.,495
1333,English,On Mars there are two very important robots: Spirit and Opportunity. They arrived on Mars in 2003 and 2004 and they continue working on the surface. They send photos and data to Earth. The,images show rocks and dust of the Martian desert.,492
149,English,"For example, there are now more modern imaging methods such as computed tomography (CT) and magnetic resonance imaging (MRI), which provide clear pictures. Treatment methods are often less invasive; minimally invasive operations with special instruments are becoming more important. There",are also advances in medicines that we can use more targeted.,603
367,English,"Computers help pilots, engineers and flight controllers. Ships have simple but useful instruments, such as orientation instruments, cameras and small robots. At school one studies space",and imagines how the future will be.,361
1056,Italian,"I medici curano i feriti e danno medicine. I bambini hanno bisogno di cibo, giocattoli e uno spazio sicuro. Le donne e gli anziani hanno bisogno di assistenza speciale. Nei centri di accoglienza","le persone dormono, mangiano e si lavano le mani.",499
565,English,They help people find and support the right relief projects. I have seen in reports how local communities mobilize their own resources. Also the media play a role because,they inform the public about needs and progress.,478
1189,English,"There is talk of improvements in facilities, stadium safety, and rules for big events. Women’s sport grows, with more televised matches and more sponsorships, but there are still differences with men’s sport.","In many news reports, athletes’ health is a topic.",472
1098,Italian,"Nel 1997 la tecnologia sta cambiando molte cose. Ci sono computer e la televisione in molte case. La gente guarda i programmi, legge i giornali e riceve notizie. Alcuni dicono che la tecnologia rende la vita",più facile; altri hanno paura di perdere la privacy.,485
1030,Italian,"La malnutrizione colpisce i bambini e le persone che vivono in zone povere o lontane dai centri urbani. Per questo motivo il governo propone nuove politiche per la sicurezza alimentare. Le politiche cercano di garantire cibo a prezzi giusti, di sostenere gli agricoltori",e di migliorare i trasporti per portare cibo nelle aree lontane.,589
1203,English,"Today, November 5, 2010, I am writing about innovations in health. In many countries, medical care is changing. Doctors use new",ideas and tools to help people.,301
976,Italian,"Le scuole mostrano film e discutono di diritti umani. Alcuni politici parlano di pace e di giustizia, altri ascoltano poco. Le persone fanno piccole azioni ogni giorno: aiutano un","vicino, scrivono una lettera alle autorità, raccolgono firme.",574
50,French,"Le pétrole et d’autres matières premières restent stables, ce qui aide les prix. Beaucoup de pays veulent faire des réformes pour être plus compétitifs et pour créer des emplois. Le travail devient parfois plus flexible dans certains",secteurs et les investissements dans l’éducation et les technologies augmentent.,771
469,English,"On September 18, 2019 I am writing this text about discoveries in the pharmaceutical and biotechnological field. Scientists are seeking new medicines to cure difficult diseases. Therapies are","diverse, but today we see big steps forward.",431
1140,Italian,"Rispondo che l'obiettivo è imparare a pensare, non solo a usare la macchina. In futuro, spero che la tecnologia renda ogni studente curioso e sicuro. Per ora, basta un libro, una lavagna",e una macchina per scrivere insieme a un computer.,507
1402,Spanish,"En mi país, vemos debates sobre libertad de prensa y derecho a la protesta. Espero que en el mundo de mañana se respeten todas las diferencias. Que cada niño pueda",ir a la escuela y recibir cuidado médico.,393
1162,Spanish,"Existe la idea de que la educación es la mejor forma de avanzar. Si estudias y practicas, puedes mejorar tu salario. En la ciudad hay","más puestos en banca, turismo y servicios.",418
337,English,Nurses work all day. Neighbors help to clean the debris and to search for things that other people have lost. The,authorities ask for calm and cooperation.,402
1031,English,"Malnutrition affects children and people who live in poor areas or far from urban centers. For this reason the government proposes new policies for food security. The policies aim to guarantee food at fair prices, to support farmers,",and to improve transport to bring food to distant areas.,534
394,Italian,"I rifugiati chiedono protezione e una possibilità di ricominciare una nuova vita. I movimenti per i diritti umani hanno forme diverse: campagne, incontri pubblici, dibattiti, petizioni, giornali e Internet. L’idea è",di cambiare le leggi o di farle rispettare.,394
185,English,"Safety standards remain high, and checks in airport and on-board technology reach new levels of reliability. In the maintenance sector, the importance of digitalization and networking is rising: Diagnostic systems monitor machine states in real time, and technicians can detect and fix problems faster. For many","people, flying today means a daily, practical matter, not just an adventure.",720
728,German,"Lehrerinnen und Lehrer können Materialien vorbereiten, Erklärvideos erstellen und den Lernstand besser beobachten. Die Schülerinnen und Schüler können mit Mitschülerinnen und Mitschülern über Chats oder Foren kommunizieren. Gleichzeitig gibt es Probleme: Nicht alle",Familien haben einen schnellen Internetanschluss oder ein eigenes Gerät.,713
826,French,"En 2013, ces recherches montrent que la science peut changer la vie des patients. Elles demandent du temps, de la patience et l’argent pour financer les recherches. Pour le grand public, cela peut sembler technique, mais l’objectif","est simple: soigner, prévenir et améliorer le bien‑être des personnes.",674
166,German,"Die Zusammenarbeit von Ärztinnen und Ärzten, Pflegekräften, Apothekerinnen und Apotheker, Krankenkassen und der Politik ist wichtiger denn je, damit Innovationen gerecht verteilt werden. Letztlich soll die Medizin den Menschen helfen, länger gesund zu bleiben und besser zu leben, ohne die persönliche Beziehung zu Arzt und Pflege zu verlieren. Gern denke ich darüber nach, wie sich dieser Weg weiterentwickeln","wird, und ich hoffe, dass Mut, Geduld und verantwortungsbewusste Entscheidungen die Zukunft des Gesundheitswesens prägen.",1248
569,English,"In planning the focus is on logistics, clean water supply, hygiene, education, and psychological support. The helpers must work respectfully with the communities so that trust remains. It is also important to support the",local economy so that jobs return after the crisis.,477
934,French,"Pour les demandeurs d’emploi, il est important de préparer un bon CV, de chercher les offres et de pratiquer les entretiens. Je pense que la sécurité de l’emploi est moins certaine qu’avant, mais il y a de nouveaux postes dans la santé, dans l’éducation et dans les services publics. En résumé, le marché du travail",demande de la patience et de la formation tout au long de la vie.,625
886,French,"Pour l'instant, ce n'est pas déployé partout et il y a des essais dans quelques pays. Les chercheurs imaginent des applications pour la vie quotidienne, comme des voitures connectées et des villes intelligentes. Mais il faut",du temps et des investissements pour construire ce réseau.,568
1167,English,"I am writing these lines on 01.04.2011. In our city there are roads, highways, and streets. The highways are large and","modern, but there are sometimes potholes.",417
1435,English,"As part of programs in the United States, engineers try to drive cars without drivers over a course. Many teams work to ensure that the cars navigate safely, recognize obstacles and make their own decisions. But there are also problems: bad","weather, unusual driving situations and unclear maps can confuse the systems.",762
275,English,"Today, January 16, 2004, the aerospace and aviation industries are still growing all over the world. The big companies, like Airbus and Boeing, produce airplanes to travel and to transport goods. There is also a lot of","work in engines, in lightweight materials and in safety technology.",649
267,English,Companies present rules to protect personal information. Users should accept simple terms and understand that some answers may be incorrect or incomplete. Governments ask for transparency: when an AI,"makes a decision, it should be explained clearly.",473
453,English,Schools teach saving energy and protecting nature. Companies look for ways to be greener. Governments propose laws and,plans to reduce CO2 emissions.,314
79,English,"Today, on 09.03.2004, the world of sport is in motion. In the industry, companies put a lot of money into television, advertising, and sponsorships. Broadcasting rights are becoming more expensive, and clubs want more money for matches. Big brands like Nike, Adidas, and Coca-Cola sign",deals for the Olympic Games to be held in Athens this summer.,618
292,Spanish,"La gente quiere un futuro mejor, con empleo estable y menos problemas en la vida diaria. Pero las elecciones deben ser libres, justas y","pacíficas. Así, la gente puede participar.",394
516,Italian,"Le scuole fanno campagne di educazione sull'acqua. La gestione delle risorse idriche richiede cooperazione. Governi, imprese, agricoltori",e cittadini devono lavorare insieme.,353
1050,Italian,"Altri lavori chiedono creatività e capacità di lavorare con gli altri. È utile avere una rete di contatti e una motivazione chiara. Questa riflessione descrive il mercato del lavoro di quell'anno. Le cose possono cambiare velocemente, ma chi si informa,",chi studia e chi cerca in modo costante ha buone possibilità.,585
1281,English,But there are problems. There are still errors and AI can give wrong answers. You have to verify information and,not rely always on a machine.,297
500,Italian,Le persone parteciperebbero al sistema con i loro computer. In questo modo non serve una banca centrale. Questo è,"molto curioso, ma anche difficile.",334
1089,English,"There are also efforts to teach people how to choose healthy foods and read labels. Informative campaigns explain the importance of a balanced diet, of drinking water, and of doing physical activity. People",can learn to store food safely to reduce waste.,449
276,Spanish,"Los aviones modernos consumen menos combustible y hacen menos ruido, gracias a nuevos motores y a diseños más eficientes. Los países invierten en aeropuertos, en centros de investigación y en escuelas para enseñar a las personas a construir y mantener estas máquinas. La aviación comercial ayuda al turismo y al comercio,","y da empleo a miles de personas, desde ingenieros hasta técnicos de mantenimiento.",818
1051,English,Other jobs require creativity and the ability to work with others. It is useful to have a network of contacts and a clear motivation. This reflection,describes the job market of that year.,364
636,German,"Im Herbst 2019 wird der Ausbau weitergehen, und die Netzbetreiber planen, die Abdeckung schrittweise zu erhöhen. Die Verfügbarkeit von 5G ist noch nicht überall zu spüren, aber viele Menschen warten gespannt auf schnellere Verbindungen, bessere Apps und neue Dienste. Für mich",ist klar: Die Telekommunikation verändert sich in den nächsten Jahren deutlich.,777
322,Spanish,"También hay campañas de prevención para que las personas se vacunen y cuiden su salud diaria. En resumen, hay muchos cambios en la forma de cuidar a las personas, y pienso que estas ideas traerán beneficios para todos en el futuro cercano. Aunque","hay desafíos, estas innovaciones dan esperanza en este momento de 1996.",719
335,English,"Temporary shelters are organized in the school and in the church. Food, water, and blankets are distributed. The injured are",taken to a nearby hospital.,263
815,English,This can reduce side effects and improve effectiveness. There is talk also of targeted therapies. These treatments look for proteins or genes that,cause the disease and block them.,334
974,Italian,"Si parla di istruzione, salute, casa e lavoro. Tutte le persone hanno diritto a queste cose. Io spero che",il mondo ascolti queste richieste.,325
1414,Italian,"Le scuole e i centri di ricerca formano tecnici, ingegneri e esperti di informatica. Per i viaggiatori, volare resta un modo rapido di spostarsi. Per i lavoratori, il",lavoro in questo campo offre opportunità interessanti.,525
1213,English,"Also, laboratories use less paper and store data digitally. People with chronic diseases have better control and more support. Every","day, more cities adopt these ideas.",337
502,Italian,"Quali norme servono per impedire problemi e abusi? I governi e le grandi aziende osservano queste idee con interesse. Alcuni pensano che, se funziona, potrebbe nascere",una nuova economia digitale aperta a chiunque.,468
1270,Spanish,"En el campo, los trabajadores de salud mueven información a las familias. Cuando hay enfermedades grandes, las autoridades informan a la gente y recomiendan medidas como quedarse en casa o usar mascarillas. Es importante seguir",las recomendaciones oficiales y preguntar si algo es confuso.,596
201,English,"Reports about vaccines, possible new protective measures, and the further course of the pandemic influenced investors' expectations, but positive news about supply chains or corporate earnings could temporarily support prices. Many market participants explained that they expect a phase of sideways movement, in which prices do not rise","or fall much. Trading volumes remained high, typical for times of greater nervousness.",843
769,English,"Nevertheless, every day, people wake up early to feed the community. One can also learn a lot about this occupation by visiting a farm or a local market. Schools sometimes organize excursions to understand",where food comes from and how it is sold.,420
1034,Italian,"Non mancano segnali di progresso: piccole riforme e programmi locali migliorano la vita quotidiana e danno speranza ai bambini. Una buona nutrizione permette di crescere, studiare e lavorare. In questo giorno, la politica alimentare deve rimanere semplice, vicina alle persone e orientata a un",futuro in cui tutti possano avere cibo sufficiente e nutrimento adeguato.,696
872,French,"Un téléphone peut appeler, envoyer des messages et regarder des photos. On voit aussi des tablettes électroniques dans certains magasins, mais elles coûtent plus cher. Pour le divertissement, il y a des baladeurs MP3 et des consoles de jeux.",Les téléviseurs ont des écrans plats et des images nettes.,550
91,English,"Researchers talk about technical words like cryptography, security, and networks. They wonder how to prevent double payments, that is, paying the same money",twice. It is a big challenge.,268
731,English,"Some children do not have a quiet workspace at home. Homework and tests at home are a new challenge: how can one ensure that work is done honestly, and how should learning be graded fairly? Data",protection and safety become more important when children learn online.,716
1064,Italian,"Nel campo dei trapianti di organi ci sono passi importanti: reni, fegato e cuore possono salvare la vita di persone molto malate. Per far funzionare gli organi nuovi, i medici usano medicine che impediscono al corpo di rigettare l’organo e che proteggono la salute della persona. Un tema molto discusso è l’AIDS, che nel","1980 ha cambiato la medicina, e negli anni seguenti ha spinto a nuove terapie.",760
30,French,"Ils écoutent aussi les discours des responsables de la Réserve fédérale pour savoir si les taux resteront bas longtemps. Les indices évoluent autour de l’équilibre, sans grands mouvements pour l’instant. L’or et le pétrole varient peu,",mais les cours peuvent changer rapidement si une nouvelle survient.,665
625,English,"Today, on August 29, 2007, I am writing about renewable energy and projects for a sustainable future in Germany and Europe. In many cities, solar installations are now appearing on the roofs of schools, town halls, and houses. Large wind farms have been built on the coast and in northern Germany, and also",in agriculture farms invest in biogas plants to convert waste into electricity and heat.,821
538,German,"Die Handys sind ebenfalls besser geworden. Jetzt haben viele Modelle Farbdisplays, mehrere Klingeltöne und sogar Kameras. Manche Handys können Fotos",senden oder im Internet suchen.,316
1071,English,"Public health works for prevention through vaccinations, hygiene campaigns, health checks in schools and companies, and accurate information. All this raises people’s hope to live in good health, even if challenges remain: reducing inequalities and making care accessible to everyone. In conclusion, in 1990 medicine is developing rapidly, open","to the future, and ready to offer new answers to those who suffer.",634
1364,Spanish,"La competencia global es fuerte y los precios pueden ser inestables. Aun así, la gente de este sector busca innovación, mejor rendimiento y productos más fáciles de usar. En 2015, hay mucha actividad y muchos retos, y se",espera que la tecnología siga avanzando en los próximos años.,610
1088,Italian,"Ci sono anche sforzi per insegnare alle persone come scegliere cibi sani e leggere le etichette. Le campagne informative spiegano l’importanza di una dieta equilibrata, di bere acqua e di fare attività fisica. Le persone possono imparare a",conservare il cibo in modo sicuro per ridurre gli sprechi.,551
867,English,"The government and associations work to support historic sites. But everyone can also do a small gesture. For example, one can",not throw papers near a monument.,350
1331,English,"Today is July 21, 2004. It is a clear day and I like to write about space exploration and technology. In these years, people study the universe with rockets, satellites and robots. Technology",helps us understand the Earth and the other planets.,504
377,English,"We are not yet close to a robot who thinks like a human, but computers are becoming increasingly useful for simple tasks. In medicine, AI helps doctors look at body images and find problems more quickly. In large companies, automatic","systems must analyze data, answer simple questions, and control production.",747
790,French,"Le 15.02.1995, je lis dans le journal des informations sur la réponse aux catastrophes et l’aide humanitaire. Dans les zones touchées, les secours arrivent vite avec des camions, des tentes et des couvertures. Ils apportent de l’eau potable, du pain, des vêtements et",des médicaments. Les médecins et le personnel infirmier soignent les blessés.,755
1382,Spanish,"El 09.06.2021, la gente habla mucho sobre telecomunicaciones y la expansión de la red 5G. La 5G es la quinta generación de redes móviles. Es más rápida que la 4G y puede descargar datos en menos tiempo. Con 5G, las personas pueden ver videos",en alta definición sin interrupciones y abrir páginas web más rápido.,667
639,English,"The supply chains had a lot of stress in recent years, which is why many companies are now investing more in inventories and in safer supply routes. Politics plays a big role. In the United States,",in August 2022 the CHIPS and Science Act was passed.,546
1286,Spanish,"Para los que estudian, practicar con ejemplos simples ayuda mucho. También se puede usar IA para traducir textos largos. La clave",es usar la tecnología con criterio.,327
810,French,"Aujourd'hui, le 26 avril 2013, le monde de la pharmacie et de la biotechnologie est en mouvement. Beaucoup de choses se passent dans les laboratoires et dans les hôpitaux. Des avancées importantes concernent les vaccins et les nouveaux médicaments. Les chercheurs travaillent sur des traitements pour","des maladies graves comme le cancer, le diabète et les maladies génétiques.",736
1335,English,"Scientists learn a lot about the past of Mars thanks to these missions. The International Space Station, the ISS, is like a city in space. The astronauts live",there for months and work on experiments.,424
587,English,"In such moments it is important to follow principles such as the rule of law and aid for people in need. Aid organizations report painful situations in the affected regions, where civilians must flee and where schools and hospitals are damaged. The international community tries to","respond, often with talks, sanctions or police missions that should bring calm.",757
666,German,"Heute, am 5. Oktober 2012, schreibe ich über die Entwicklungen in der Tourismus- und Reisebranche. Die Branche wächst weiter, aber nicht so schnell wie früher. Eine wichtige Tendenz ist die Digitalisierung: Reisende suchen","Informationen im Internet, vergleichen Preise und buchen über Online-Anbieter.",781
740,German,"Die Musikindustrie ist stark von CDs geprägt; Radiosender bestimmen oft, welche Lieder bekannt werden. Jugendliche kaufen neue CDs oder hören Musik im Auto und zu Hause. In den letzten Jahren kommt auch das Internet","in die Haushalte, doch es ist noch nicht flächendeckend.",549
